legacy_code,occurred_on,amount,currency,direction,category,label,merchant,project,account,account_raw,card,bill_cycle,installments,cleared,cleared_on,created_at,updated_at
20981,2023-01-19,-29.93,BRL,expense,LAR,TOMADA,Hub Infra Vermelho,Casa Inteligente,SANTANDER,SANTANDER,NUBANK,fev/23,9/7,1,2023-02-28,2023-03-19 19:44:57,
20982,2023-01-02,-31.79,BRL,expense,LAR,PUXADOR GUARDA ROUPAS,Banheiro Studio,,SANTANDER,SANTANDER,,,,1,2023-01-02,2023-03-19 19:44:57,
20983,2023-01-02,-15.35,BRL,expense,ALIMENTAÇÃO,LANCHE,,Fortaleza Conveniencia,,,SANTANDER,jan/23,,1,2023-01-30,2023-03-19 19:44:57,
20984,2023-01-02,-9.99,BRL,expense,ALIMENTAÇÃO,MERCADO,,Mp *Mercadofortal,,,SANTANDER,jan/23,,1,2023-01-30,2023-03-19 19:44:57,
20985,2023-01-19,-24.9,BRL,expense,LAZER,SPOTIFY,,,SANTANDER,SANTANDER,NUBANK,fev/23,,1,2023-02-28,2023-03-19 19:44:57,
20986,2023-01-20,-79.37,BRL,expense,LAR,GUARDA ROUPA,Colombo,,SANTANDER,SANTANDER,NUBANK,fev/23,10/3,1,2023-02-28,2023-03-19 19:44:57,
20987,2023-01-03,-56.82,BRL,expense,LAZER,PASSAGEM AEREA,volta floripa,,SANTANDER,SANTANDER,0490,xdez22,10/1,1,2022-11-30,2023-03-19 19:44:57,
20988,2023-01-03,-56.82,BRL,expense,LAZER,PASSAGEM AEREA,volta floripa,,,,0490,jan/23,10/2,1,2023-01-30,2023-03-19 19:44:57,
20989,2023-01-21,-476.36,BRL,expense,LAR,GELADEIRA,panasonic,,SANTANDER,SANTANDER,NUBANK,fev/23,10/3,1,2023-02-28,2023-03-19 19:44:57,
20990,2023-01-24,-7.48,BRL,expense,OBRIGAÇÕES,ANTIVIRUS,Kaspersky,,SANTANDER,SANTANDER,NUBANK,fev/23,6/4,1,2023-02-28,2023-03-19 19:44:57,
20991,2023-01-24,-12.02,BRL,expense,LAZER,FESTA,Peruca festa fantasia,,SANTANDER,SANTANDER,NUBANK,fev/23,6/4,1,2023-02-28,2023-03-19 19:44:57,
20992,2023-01-24,-32.9,BRL,expense,ALIMENTAÇÃO,JANTAR,Burger King,,SANTANDER,SANTANDER,NUBANK,fev/23,,1,2023-02-28,2023-03-19 19:44:57,
20993,2023-01-25,-310.65,BRL,expense,OBRIGAÇÕES,COUCHSURFING,CANCELADO,,SANTANDER,SANTANDER,NUBANK,fev/23,,1,2023-02-28,2023-03-19 19:44:57,
20994,2023-01-25,-16.71,BRL,expense,OBRIGAÇÕES,COUCHSURFING,CANCELADO,,SANTANDER,SANTANDER,NUBANK,fev/23,,1,2023-02-28,2023-03-19 19:44:57,
20995,2023-03-10,-431.79,BRL,expense,OBRIGAÇÕES,EMPRESTADO MELI,EMPRESTADO MELI,,SANTANDER,SANTANDER,CREDITS,mar/23,10/2,1,2023-03-09,2023-03-19 19:44:57,
20996,2023-02-02,-46.21,BRL,expense,TRANSPORTE,UBER,,ir Meli?,SANTANDER,SANTANDER,0490,fev/23,,1,2023-02-28,2023-03-19 19:44:57,
20997,2023-02-02,-24.97,BRL,expense,TRANSPORTE,UBER,,ir Meli?,SANTANDER,SANTANDER,0490,fev/23,,1,2023-02-28,2023-03-19 19:44:57,
20998,2023-02-03,-38.36,BRL,expense,ALIMENTAÇÃO,MERCADO,Carrefour Augusta Mati,,SANTANDER,SANTANDER,SANTANDER,fev/23,,1,2023-02-28,2023-03-19 19:44:57,2023-05-18 14:19:58
20999,2023-02-03,-93.5,BRL,expense,LAZER,BEBIDAS,Zigpay,Lar Mar pessoal MELI,SANTANDER,SANTANDER,SANTANDER,fev/23,,1,2023-02-28,2023-03-19 19:44:57,2023-05-18 14:20:46
21000,2023-02-03,-19.98,BRL,expense,TRANSPORTE,UBER,,Lar Mar pessoal MELI,SANTANDER,SANTANDER,0490,fev/23,,1,2023-02-28,2023-03-19 19:44:57,
21001,2023-02-03,-20.22,BRL,expense,TRANSPORTE,UBER,,Lar Mar pessoal MELI,SANTANDER,SANTANDER,0490,fev/23,,1,2023-02-28,2023-03-19 19:44:57,
21002,2023-03-05,-132.81,BRL,expense,COMUNICAÇÕES,CLARO,,PROJE 2023,SANTANDER,SANTANDER,,,,1,2021-03-02,2023-03-19 19:44:57,
21003,2023-02-25,-18.09,BRL,expense,CUIDADOS,GEL,KY Silicone,,SANTANDER,SANTANDER,CREDITS,mar/23,5/4,1,2023-03-09,2023-03-19 19:44:57,
21004,2022-11-07,-44.95,BRL,expense,COMPRAS,PRESENTE,Presente Dani Meli,,SANTANDER,SANTANDER,SANTANDER,fev/23,2/2,1,2023-02-28,2023-03-19 19:44:57,
21005,2022-12-29,-21.5,BRL,expense,LAR,MESA COMPUTADOR,Mesa studio,,SANTANDER,SANTANDER,0490,fev/23,12/2,1,2023-02-28,2023-03-19 19:44:57,
21006,2022-12-29,-53.4,BRL,expense,LAR,GUARDA ROUPA,Guarda roupa Madeira Made,,SANTANDER,SANTANDER,0490,fev/23,12/2,1,2023-02-28,2023-03-19 19:44:57,
21007,2023-01-03,-56.77,BRL,expense,LAZER,PASSAGEM AEREA,volta floripa,,SANTANDER,SANTANDER,0490,fev/23,10/3,1,2023-02-28,2023-03-19 19:44:57,
21008,2023-01-04,-18.75,BRL,expense,ALIMENTAÇÃO,LANCHE,XXXXX,Padaria Abelhinha,,,SANTANDER,jan/23,,1,2023-01-30,2023-03-19 19:44:57,2023-09-19 13:08:55
21009,2023-01-05,-35.37,BRL,expense,COMPRAS,WEB CAM,Log para win11,,CORRENTE,CORRENTE,,,10/5,1,2022-09-05,2023-03-19 19:44:57,
21010,2023-01-05,-76.82,BRL,expense,COMPRAS,MALA DE VIAGEM,Extensor Shoppe devolver,,,,0490,jan/23,3/2,1,2023-01-30,2023-03-19 19:44:57,
21011,2023-01-06,-140.0,BRL,expense,OBRIGAÇÕES,EMPRESTADO TOMAS,PIX TOMAS,,,,,,,1,,2023-03-19 19:44:57,
21012,2023-01-06,-70.62,BRL,expense,CUIDADOS,OCULOS,,,ITAU,ITAU,NUBANK,jan/23,8/8,1,2023-01-20,2023-03-19 19:44:57,
21013,2023-01-07,-90.4,BRL,expense,LAZER,VIAGEM,Roma 2025,,SANTANDER,SANTANDER,,,33/3,1,2023-01-10,2023-03-19 19:44:57,
21014,2023-01-07,-95.03,BRL,expense,LAZER,VIAGEM,Nova York 2025,,SANTANDER,SANTANDER,,,33/3,1,2023-01-10,2023-03-19 19:44:57,
21015,2023-01-08,-678.22,BRL,expense,QUALIFICAÇÃO,CURSO ACCESS,Curso data Science,,SANTANDER,SANTANDER,,,10/3,1,2022-12-15,2023-03-19 19:44:57,
21016,2023-01-08,-30.0,BRL,expense,TRANSPORTE,ESTACIONAMENTO,Carro Tomas,,,,SANTANDER,jan/23,,1,2023-01-30,2023-03-19 19:44:57,
21017,2023-01-08,-30.0,BRL,expense,TRANSPORTE,ESTACIONAMENTO,,Lava Rapido Sobpressao,,,SANTANDER,jan/23,,1,2023-01-30,2023-03-19 19:44:57,
21018,2023-01-08,-24.94,BRL,expense,TRANSPORTE,UBER,ver data no app,,,,0490,jan/23,,1,2023-01-30,2023-03-19 19:44:57,
21019,2023-01-09,-11.32,BRL,expense,OBRIGAÇÕES,DOCUMENTOS,SERASA PREMIUM MAE,,SANTANDER,SANTANDER,NUBANK,jan/23,12/4,1,2023-01-20,2023-03-19 19:44:57,
21020,2023-01-09,-121.89,BRL,expense,LAR,CAMA,cama studio americanas,,,,0490,jan/23,8/1,1,2023-01-30,2023-03-19 19:44:57,
21021,2023-01-09,-65.45,BRL,expense,ALIMENTAÇÃO,JANTAR,com Carol Malta,,,,SANTANDER,jan/23,,1,2023-01-30,2023-03-19 19:44:57,
21022,2023-01-09,-16.39,BRL,expense,ALIMENTAÇÃO,MERCADO,,,,,SANTANDER,jan/23,,1,2023-01-30,2023-03-19 19:44:57,
21023,2023-01-09,-16.93,BRL,expense,TRANSPORTE,UBER,ir academia,,,,0490,jan/23,,1,2023-01-30,2023-03-19 19:44:57,
21024,2023-01-09,-17.91,BRL,expense,TRANSPORTE,UBER,voltar academia,,,,0490,jan/23,,1,2023-01-30,2023-03-19 19:44:57,
21025,2023-01-09,-131.56,BRL,expense,LAR,PARAFUSOS E BUCHAS,Azuleijo adesivo studio,,,,MERCADO PAGO,fev/23,18/2,1,2023-02-10,2023-03-19 19:44:57,
21026,2023-01-10,-29.9,BRL,expense,COMPRAS,CABO HDMI,Hub HDMI e USB C,,SANTANDER,SANTANDER,MERCADO PAGO,jan/23,10/4,1,2023-01-10,2023-03-19 19:44:57,
21027,2023-01-10,-19.81,BRL,expense,COMPRAS,CABO HDMI,Termometro eKaza,,SANTANDER,SANTANDER,MERCADO PAGO,jan/23,4/4,1,2023-01-10,2023-03-19 19:44:57,
21028,2023-01-10,-17.1,BRL,expense,COMPRAS,CABO HDMI,Hub eKaza,,SANTANDER,SANTANDER,MERCADO PAGO,jan/23,8/4,1,2023-01-10,2023-03-19 19:44:57,
21029,2023-01-10,-140.23,BRL,expense,COMPRAS,PRESENTE,Computador Mãe,,SANTANDER,SANTANDER,MERCADO PAGO,jan/23,18/4,1,2023-01-10,2023-03-19 19:44:57,
21030,2023-01-10,-376.25,BRL,expense,MORADIA,APARTAMENTO SP,Parcelamento 36,PROJE 2023,SANTANDER,SANTANDER,,,36/2,1,2023-01-06,2023-03-19 19:44:57,
21031,2023-01-10,-1418.4,BRL,expense,MORADIA,STUDIO SP,,PROJE 2023,CORRENTE,CORRENTE,,,240/24,1,2023-01-10,2023-03-19 19:44:57,
21032,2023-01-10,-101.99,BRL,expense,COMUNICAÇÕES,VIVO,Barra funda,PROJE 2023,,,SANTANDER,,,1,2023-01-16,2023-03-19 19:44:57,
21033,2023-01-10,-19.9,BRL,expense,LAZER,LIVRO,,Amazon-marketplace,,,0490,jan/23,,1,2023-01-30,2023-03-19 19:44:57,
21034,2023-01-10,-44.9,BRL,expense,LAZER,LIVRO,Dvd Brothers and Sisters,Amazon.com.br Digital,,,0490,jan/23,,1,2023-01-30,2023-03-19 19:44:57,
21035,2023-01-10,-85.0,BRL,expense,CUIDADOS,OCULOS,2 armação armani azul,,,,SANTANDER,jan/23,10/1,1,2023-01-30,2023-03-19 19:44:57,
21036,2023-01-10,-37.73,BRL,expense,LAR,TRILHO CORTINA,,MERCADOLIVRE*MAXIMOELE,,,MERCADO PAGO,fev/23,10/2,1,2023-02-10,2023-03-19 19:44:57,
21037,2023-01-10,-19.64,BRL,expense,LAR,KIT JARDINAGEM,,MERCADOLIVRE*MERCADOLI,,,MERCADO PAGO,fev/23,7/2,1,2023-02-10,2023-03-19 19:44:57,
21038,2023-01-10,-30.0,BRL,expense,LAR,IRRIGADOR,Controlador,MERCPAG*ADAORODRIGUES,,,MERCADO PAGO,fev/23,14/2,1,2023-02-10,2023-03-19 19:44:57,
21039,2023-01-10,-70.0,BRL,expense,LAR,BOX BANHEIRO,,Box De Banheiro Sob Medida Vidro Incolor Verde E Fume,,,MERCADO PAGO,fev/23,9/1,1,2023-02-10,2023-03-19 19:44:57,
21040,2023-01-10,-23.79,BRL,expense,LAR,ESPELHO,,Espelho Moldura Decorativa Grande Madeira Rustica Quarto,,,MERCADO PAGO,fev/23,8/1,1,2023-02-10,2023-03-19 19:44:57,
21041,2023-01-10,-9.72,BRL,expense,LAR,SUPORTE TV,,Suporte De Tv Tri-articulado Lcd Led Plasma 3d 26 A 52 Pol,,,MERCADO PAGO,fev/23,8/1,1,2023-02-10,2023-03-19 19:44:57,
21042,2023-01-11,-14.99,BRL,expense,LAZER,DISNEY+,Nivel 6 Meli Disney e Sta,EC*NIVEL6,SANTANDER,SANTANDER,MERCADO PAGO,jan/23,,1,2023-01-10,2023-03-19 19:44:57,
21043,2023-01-11,-7.78,BRL,expense,ALIMENTAÇÃO,AGUA MINERAL,,,,,SANTANDER,jan/23,,1,2023-01-30,2023-03-19 19:44:57,
21044,2023-01-11,-34.98,BRL,expense,TRANSPORTE,UBER,ir dentistia Jaran,,,,0490,jan/23,,1,2023-01-30,2023-03-19 19:44:57,
21045,2023-01-11,-16.11,BRL,expense,LAR,IRRIGADOR,Mangueiras e aspersores,MERCADOLIVRE*LLXL,,,MERCADO PAGO,fev/23,8/2,1,2023-02-10,2023-03-19 19:44:57,
21046,2023-01-11,-35.8,BRL,expense,LAZER,BEBIDAS,,ESTOK DISTRIBUIDORA,,,MERCADO PAGO,fev/23,,1,2023-02-10,2023-03-19 19:44:57,
21047,2023-01-11,-20.99,BRL,expense,COMPRAS,PRESENTE,,GEEKIE PARA VESTIBULAR,,,MERCADO PAGO,fev/23,2/1,1,2023-02-10,2023-03-19 19:44:57,
21048,2023-01-13,-53.08,BRL,expense,VESTUARIO,ROUPAS,RIACHUELO,VER PARCELAS,CORRENTE,CORRENTE,RIACHUELO,jan/23,5/2,1,2023-01-09,2023-03-19 19:44:57,
21049,2023-01-13,-41.96,BRL,expense,VESTUARIO,SAPATO,RIACHUELO,,CORRENTE,CORRENTE,RIACHUELO,jan/23,5/5,1,2023-01-09,2023-03-19 19:44:57,
21050,2023-01-13,-143.74,BRL,expense,VESTUARIO,CUECA,,,,,CREDITS,fev/23,,1,2023-02-10,2023-03-19 19:44:57,
21051,2023-02-03,-24.94,BRL,expense,TRANSPORTE,UBER,,Lar Mar pessoal MELI,SANTANDER,SANTANDER,0490,fev/23,,1,2023-02-28,2023-03-19 19:44:57,
21052,2023-02-03,-19.25,BRL,expense,LAZER,BEBIDAS,Athos Araujo Dos Sant,,SANTANDER,SANTANDER,SANTANDER,fev/23,,1,2023-02-28,2023-03-19 19:44:57,2023-05-18 14:20:26
21053,2023-01-13,-66.59,BRL,expense,CUIDADOS,LENTES DE CONTATO,Teste Toricas,,SANTANDER,SANTANDER,0490,fev/23,10/2,1,2023-02-28,2023-03-19 19:44:57,
21054,2023-01-14,-51.19,BRL,expense,LAR,PIA,Cozinha Madeira Madeira,,,,0490,jan/23,12/1,1,2023-01-30,2023-03-19 19:44:57,
21055,2023-01-14,-8.01,BRL,expense,LAR,SUPORTE SABONETE,Kit banheiro,,,,0490,jan/23,12/1,1,2023-01-30,2023-03-19 19:44:57,
21056,2023-01-14,-53.3,BRL,expense,LAR,TAMPA VASO,Barra funda,,,,0490,jan/23,3/1,1,2023-01-30,2023-03-19 19:44:57,
21057,2023-01-14,-320.08,BRL,expense,LAR,TV,Devolvida Amazon,,,,0490,jan/23,10/1,1,2023-01-30,2023-03-19 19:44:57,
21058,2023-01-14,-18.88,BRL,expense,LAR,MANGUEIRA,,Mangueira Retrátil/extensível 30m - 7 Tipos De Jato,,,MERCADO PAGO,fev/23,4/1,1,2023-02-10,2023-03-19 19:44:57,
21059,2023-01-14,-30.19,BRL,expense,LAR,ORGANIZADORES,,Kit 3 Organizador Vertical Sapateira Multiuso 5 Espaços Dobr,,,MERCADO PAGO,fev/23,4/1,1,2023-02-10,2023-03-19 19:44:57,
21060,2023-01-15,-16.87,BRL,expense,VESTUARIO,CUECA,CUECAS LUPO ELASTICO,,CORRENTE,CORRENTE,,,10/10,1,2022-04-02,2023-03-19 19:44:57,
21061,2023-01-15,-35.9,BRL,expense,VESTUARIO,JAQUETA,,,SANTANDER,SANTANDER,RENNER,,10/10,1,2023-01-10,2023-03-19 19:44:57,
21062,2023-01-15,4200.0,BRL,income,RENDIMENTOS,SALÁRIO,MELI,PROJE 2023,SANTANDER,SANTANDER,,,,1,2023-01-13,2023-03-19 19:44:57,
21063,2023-01-15,-1585.44,BRL,expense,MORADIA,APARTAMENTO SP,,PROJE 2023,CORRENTE,CORRENTE,,,290/3,1,2023-01-16,2023-03-19 19:44:57,
21064,2023-01-15,-49.87,BRL,expense,COMPRAS,PRESENTE,Pisca pisca mãe,,,,NUBANK,jan/23,4/3,1,2023-01-20,2023-03-19 19:44:57,
21065,2023-01-15,-3.5,BRL,expense,OBRIGAÇÕES,ICLOUD,,,,,0490,jan/23,,1,2023-01-30,2023-03-19 19:44:57,
21066,2023-01-15,-21.97,BRL,expense,ALIMENTAÇÃO,JANTAR,,Pag*Autoposto,,,SANTANDER,jan/23,,1,2023-01-30,2023-03-19 19:44:57,
21067,2023-01-15,-112.17,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,CENTRAL DELIVERY,,,MERCADO PAGO,fev/23,,1,2023-02-10,2023-03-19 19:44:57,
21068,2023-01-15,-12.77,BRL,expense,LAR,POTE,Organizador remédios,,,,CREDITS,fev/23,2/2,1,2023-02-10,2023-03-19 19:44:57,
21069,2023-01-14,320.08,BRL,income,LAR,TV,Devolvida Amazon,,SANTANDER,SANTANDER,0490,fev/23,10/1,1,2023-02-28,2023-03-19 19:44:57,
21070,2023-01-15,-20.9,BRL,expense,LAZER,YOUTUBE,,,SANTANDER,SANTANDER,0490,fev/23,,1,2023-02-28,2023-03-19 19:44:57,
21071,2023-01-16,-360.0,BRL,expense,CUIDADOS,CONSULTA PSICANALISTA,Camila,,,,SANTANDER,,,1,2023-01-16,2023-03-19 19:44:57,
21072,2023-01-16,-5000.0,BRL,expense,COMPRAS,EMPRESTADO MAE,,,SANTANDER,SANTANDER,,,,1,2023-01-16,2023-03-19 19:44:57,
21073,2023-01-17,1440.0,BRL,income,MORADIA,ALUGUEL,APTO CURITIBA,PROJE 2022,CORRENTE,CORRENTE,,,,1,2023-01-16,2023-03-19 19:44:57,
21074,2023-01-17,-54.72,BRL,expense,MORADIA,LUZ,Barra funda,PROJE 2023,,,SANTANDER,,,1,2023-01-16,2023-03-19 19:44:57,
21075,2023-01-17,-54.72,BRL,expense,MORADIA,LUZ,Barra funda,Cobrou debito automatico,,,SANTANDER,,,1,2023-01-16,2023-03-19 19:44:57,
21076,2023-01-17,-318.24,BRL,expense,LAR,MAQUINA DE LAVAR,comprei 220,,,,0490,jan/23,12/3,1,2023-01-30,2023-03-19 19:44:57,
21077,2023-01-18,-15.56,BRL,expense,LAR,TOMADA,Roteador TP Link,Casa Inteligente,,,,,10/7,1,2022-07-26,2023-03-19 19:44:57,
21078,2023-01-18,19.9,BRL,income,LAR,TOMADA,Hub infra - Devolvido,Casa Inteligente,,,NUBANK,xago22,10/7,1,2022-08-05,2023-03-19 19:44:57,
21079,2023-01-18,-9.92,BRL,expense,LAZER,AMAZON PRIME,Amazon Prime,,SANTANDER,SANTANDER,NUBANK,xago22,12/7,1,2022-08-17,2023-03-19 19:44:57,
21080,2023-01-18,-19.9,BRL,expense,LAR,TOMADA,Hub infra - Devolvido,Casa Inteligente,SANTANDER,SANTANDER,NUBANK,xago22,10/7,1,2022-08-17,2023-03-19 19:44:57,
21081,2023-01-18,-7.9,BRL,expense,OBRIGAÇÕES,ICLOUD,Google,,,,0490,jan/23,,1,2023-01-30,2023-03-19 19:44:57,
21082,2023-01-18,-9.93,BRL,expense,TRANSPORTE,UBER,,,,,0490,jan/23,,1,2023-01-30,2023-03-19 19:44:57,
21083,2023-01-18,-13.95,BRL,expense,TRANSPORTE,UBER,,,,,0490,jan/23,,1,2023-01-30,2023-03-19 19:44:57,
21084,2023-01-21,-316.58,BRL,expense,LAR,MAQUINA DE LAVAR,110 volts,,SANTANDER,SANTANDER,0490,fev/23,12/3,1,2023-02-28,2023-03-19 19:44:57,
21085,2023-01-24,-55.62,BRL,expense,LAR,FOGÃO,AirFryer,,SANTANDER,SANTANDER,0490,fev/23,12/3,1,2023-02-28,2023-03-19 19:44:57,
21086,2023-01-25,-19.91,BRL,expense,TRANSPORTE,UBER,,ir Meli?,SANTANDER,SANTANDER,0490,fev/23,,1,2023-02-28,2023-03-19 19:44:57,
21087,2023-01-19,-100.0,BRL,expense,QUALIFICAÇÃO,CURSO ACCESS,Curso ML,,SANTANDER,SANTANDER,SANTANDER,,,1,2023-01-16,2023-03-19 19:44:57,
21088,2023-01-25,-34.9,BRL,expense,TRANSPORTE,UBER,,ir Meli?,SANTANDER,SANTANDER,0490,fev/23,,1,2023-02-28,2023-03-19 19:44:57,
21089,2023-01-26,-34.91,BRL,expense,TRANSPORTE,UBER,,ir Meli?,SANTANDER,SANTANDER,0490,fev/23,,1,2023-02-28,2023-03-19 19:44:57,
21090,2023-01-28,-84.16,BRL,expense,MORADIA,LUZ,Studio,,SANTANDER,SANTANDER,0490,fev/23,,1,2023-02-28,2023-03-19 19:44:57,
21091,2023-01-29,-50.0,BRL,expense,COMUNICAÇÕES,VIVO,Veek,PROJE 2023,SANTANDER,SANTANDER,0490,fev/23,,1,2023-02-28,2023-03-19 19:44:57,
21092,2023-01-20,-208.4,BRL,expense,COMPRAS,CELULAR,Iphone 11 Angelica,,CORRENTE,CORRENTE,,,12/7,1,2022-07-20,2023-03-19 19:44:57,
21093,2023-01-20,70.0,BRL,income,LAZER,ADITIVOS,,,,,,,,1,,2023-03-19 19:44:57,
21094,2023-01-20,-50.0,BRL,expense,LAZER,ADITIVOS,,,,,,,,1,,2023-03-19 19:44:57,
21095,2023-01-20,-22.0,BRL,expense,LAZER,BEBIDAS,,,,,,,,1,,2023-03-19 19:44:57,
21096,2023-01-20,-18.43,BRL,expense,ALIMENTAÇÃO,JANTAR,,,,,,,,1,,2023-03-19 19:44:57,
21097,2023-01-20,-18.3,BRL,expense,COMPRAS,PRESENTE,,,,,,,,1,,2023-03-19 19:44:57,
21098,2023-01-20,-28.8,BRL,expense,COMPRAS,PRESENTE,,,,,,,,1,,2023-03-19 19:44:57,
21099,2023-01-20,-29.7,BRL,expense,ALIMENTAÇÃO,JANTAR,Aniversario Regina,Pag*Espacoaljaniah,,,SANTANDER,jan/23,,1,2023-01-30,2023-03-19 19:44:57,
21100,2023-01-20,-19.93,BRL,expense,TRANSPORTE,UBER,,,,,0490,jan/23,,1,2023-01-30,2023-03-19 19:44:57,
21101,2023-01-20,-19.5,BRL,expense,LAR,PARAFUSADEIRA,,Parafusadeira Furadeira Bateria 12v Pli-10 Hammer Bivolt,,,MERCADO PAGO,fev/23,8/2,1,2023-02-10,2023-03-19 19:44:57,
21102,2023-01-30,-44.97,BRL,expense,TRANSPORTE,UBER,,ir Meli?,SANTANDER,SANTANDER,0490,fev/23,,1,2023-02-28,2023-03-19 19:44:57,
21103,2023-01-31,-9.0,BRL,expense,LAR,VEDA ROSCA,,,SANTANDER,SANTANDER,SANTANDER,fev/23,,1,2023-02-28,2023-03-19 19:44:57,
21104,2023-02-03,-140.0,BRL,expense,LAR,DIARISTA,,,,,SANTANDER,,,1,,2023-03-19 19:44:57,
21105,2023-02-04,-21.38,BRL,expense,ALIMENTAÇÃO,MERCADO,Mini Extra-5083,,SANTANDER,SANTANDER,SANTANDER,fev/23,,1,2023-02-28,2023-03-19 19:44:57,2023-05-18 14:19:45
21106,2023-02-04,-18.2,BRL,expense,ALIMENTAÇÃO,LANCHE,Bispo Paes,Lar Mar pessoal MELI,SANTANDER,SANTANDER,SANTANDER,fev/23,,1,2023-02-28,2023-03-19 19:44:57,2023-05-18 14:19:33
21107,2023-01-21,-24.0,BRL,expense,LAZER,BEBIDAS,Mamadi,Pag*Mamadifood,,,SANTANDER,jan/23,,1,2023-01-30,2023-03-19 19:44:57,
21108,2023-01-21,-12.23,BRL,expense,VESTUARIO,CUECA,,MERCADOLIVRE*CUECASELI,,,MERCADO PAGO,fev/23,8/2,1,2023-02-10,2023-03-19 19:44:57,
21109,2023-01-21,12.23,BRL,income,VESTUARIO,CUECA,,MERCADOLIVRE*CUECASELI,,,MERCADO PAGO,fev/23,8/2,1,2023-02-10,2023-03-19 19:44:57,
21110,2023-01-21,-40.0,BRL,expense,LAR,FLORES,,,,,MERCADO PAGO,fev/23,,1,2023-02-10,2023-03-19 19:44:57,
21111,2023-01-21,-29.97,BRL,expense,ALIMENTAÇÃO,JANTAR,,,,,MERCADO PAGO,fev/23,,1,2023-02-10,2023-03-19 19:44:57,
21112,2023-02-04,-57.89,BRL,expense,ALIMENTAÇÃO,MERCADO,Big,,SANTANDER,SANTANDER,SANTANDER,fev/23,,1,2023-02-28,2023-03-19 19:44:57,2023-05-18 14:20:09
21113,2023-01-22,-91.41,BRL,expense,ALIMENTAÇÃO,JANTAR,,Canatiba,SANTANDER,SANTANDER,SANTANDER,fev/23,,1,2023-02-28,2023-03-19 19:44:57,
21114,2023-01-22,-17.58,BRL,expense,ALIMENTAÇÃO,LANCHE,,Market frei caneca,SANTANDER,SANTANDER,SANTANDER,fev/23,,1,2023-02-28,2023-03-19 19:44:57,
21115,2023-01-31,-22.0,BRL,expense,OBRIGAÇÕES,DARF,OQUE É ISSO?,,SANTANDER,SANTANDER,SANTANDER,fev/23,,1,2023-02-28,2023-03-19 19:44:57,
21116,2023-01-23,-5.71,BRL,expense,LAZER,BOLADOR,,Bolador Raw Grande King Size Original Enrolar Papel 110 Mm,,,MERCADO PAGO,fev/23,8/2,1,2023-02-10,2023-03-19 19:44:57,
21117,2023-01-23,-4.09,BRL,expense,OBRIGAÇÕES,EMPRESTADO MELI,Teste,,,,CREDITS,fev/23,,1,2023-02-10,2023-03-19 19:44:57,
21118,2023-01-24,-8.03,BRL,expense,COMPRAS,GARRAFA DE AGUA,Garrafa Shoppe,,CORRENTE,CORRENTE,,,10/7,1,2022-07-24,2023-03-19 19:44:57,
21119,2023-01-24,-6.81,BRL,expense,COMPRAS,GARRAFA DE AGUA,Garrafa Shoppe 2,,CORRENTE,CORRENTE,,,10/7,1,2022-09-08,2023-03-19 19:44:57,
21120,2023-01-24,-32.46,BRL,expense,CUIDADOS,REMÉDIOS,Tratamento Procto Nov 22,,SANTANDER,SANTANDER,SANTANDER,fev/23,5/3,1,2023-02-28,2023-03-19 19:44:57,
21121,2023-01-26,-11.75,BRL,expense,LAZER,CIGARRO,,,SANTANDER,SANTANDER,SANTANDER,fev/23,,1,2023-02-28,2023-03-19 19:44:57,
21122,2023-02-04,-30.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,Almoço com Jon,,,,SANTANDER,,,1,,2023-03-19 19:44:57,
21123,2023-02-05,-97.9,BRL,expense,ALIMENTAÇÃO,ALMOÇO,Pag*Restaurante,,SANTANDER,SANTANDER,SANTANDER,fev/23,,1,2023-02-28,2023-03-19 19:44:57,2023-05-18 14:19:22
21124,2023-02-05,-76.82,BRL,expense,COMPRAS,MALA DE VIAGEM,Extensor Shoppe devolver,,SANTANDER,SANTANDER,0490,fev/23,3/3,1,2023-02-28,2023-03-19 19:44:57,
21125,2023-01-25,-18.09,BRL,expense,CUIDADOS,GEL,KY Silicone,,SANTANDER,SANTANDER,CREDITS,fev/23,5/3,1,2023-02-10,2023-03-19 19:44:57,
21126,2023-01-25,-15.38,BRL,expense,LAR,CORTINA,Setin Azul,,,,CREDITS,fev/23,2/1,1,2023-02-10,2023-03-19 19:44:57,
21127,2023-01-28,-10.0,BRL,expense,ALIMENTAÇÃO,AGUA MINERAL,,,SANTANDER,SANTANDER,SANTANDER,fev/23,,1,2023-02-28,2023-03-19 19:44:57,
21128,2023-02-05,-35.37,BRL,expense,COMPRAS,WEB CAM,Log para win11,,CORRENTE,CORRENTE,,,10/6,1,2022-09-05,2023-03-19 19:44:57,
21129,2023-02-06,-80.0,BRL,expense,QUALIFICAÇÃO,CURSO ACCESS,Webnar curriculo USA,,,,SANTANDER,,,1,,2023-03-19 19:44:57,
21130,2023-01-29,-23.97,BRL,expense,ALIMENTAÇÃO,LANCHE,,,SANTANDER,SANTANDER,SANTANDER,fev/23,,1,2023-02-28,2023-03-19 19:44:57,
21131,2023-01-26,-12.4,BRL,expense,COMPRAS,TARIFA CARTAO,Cesta apto Barra Funda,,CORRENTE,CORRENTE,,,,1,2023-01-25,2023-03-19 19:44:57,
